Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls   s/call   s/call  name    
[108]    0.0    0.00    0.00    3289         av_init_packet [108]
-----------------------------------------------
                0.00    0.00    2528/2528        decode_vop_header [34]
[109]    0.0    0.00    0.00    2528         get_bits [109]
-----------------------------------------------
                0.00    0.00       1/2346        av_strdup [203]
                0.00    0.00       1/2346        avi_read_tag [71]
                0.00    0.00       1/2346        url_fdopen [74]
                0.00    0.00       1/2346        av_metadata_set2 [72]
                0.00    0.00       1/2346        avformat_alloc_context [55]
                0.00    0.00       1/2346        ff_probe_input_buffer [38]
                0.00    0.00       2/2346        av_find_stream_info [8]
                0.00    0.00       2/2346        avcodec_alloc_context2 [51]
                0.00    0.00       2/2346        av_fast_realloc [36]
                0.00    0.00       4/2346        avcodec_alloc_frame [599]
                0.00    0.00       6/2346        avcodec_default_get_buffer [77]
                0.00    0.00     133/2346        av_mallocz [50]
                0.00    0.00    1095/2346        av_dup_packet [146]
                0.00    0.00    1096/2346        av_new_packet [117]
[110]    0.0    0.00    0.00    2346         av_malloc [110]
-----------------------------------------------
                0.00    0.00      64/1851        av_rescale_q [29]
                0.00    0.00     693/1851        av_rescale [127]
                0.00    0.00    1094/1851        compute_pkt_fields [27]
[111]    0.0    0.00    0.00    1851         av_rescale_rnd [111]
-----------------------------------------------
                0.00    0.00    1660/1660        decode_vop_header [34]
[112]    0.0    0.00    0.00    1660         skip_bits_long [112]
-----------------------------------------------
                0.00    0.00     695/1459        ff_mpa_decode_header [102]
                0.00    0.00     764/1459        decode_frame [10]
[113]    0.0    0.00    0.00    1459         ff_mpegaudio_decode_header [113]
-----------------------------------------------
                0.00    0.00    1401/1401        MPV_frame_end [14]
[114]    0.0    0.00    0.00    1401         draw_edges_c [114]
-----------------------------------------------
                0.00    0.00    1400/1400        MPV_frame_start [42]
[115]    0.0    0.00    0.00    1400         ff_copy_picture [115]
-----------------------------------------------
                0.00    0.00       1/1099        av_parser_close [174]
                0.00    0.00       4/1099        avcodec_close [178]
                0.00    0.00       6/1099        av_close_input_stream [66]
                0.00    0.00     129/1099        avcodec_default_free_buffers [156]
                0.00    0.00     465/1099        MPV_frame_start [42]
                0.00    0.00     494/1099        MPV_common_end [167]
[116]    0.0    0.00    0.00    1099         av_freep [116]
                0.00    0.00    1244/3805        av_free [106]
-----------------------------------------------
                0.00    0.00    1096/1096        av_get_packet [28]
[117]    0.0    0.00    0.00    1096         av_new_packet [117]
                0.00    0.00    1096/2346        av_malloc [110]
                0.00    0.00    1096/3289        av_init_packet [108]
-----------------------------------------------
                0.00    0.00    1095/1095        av_get_packet [28]
[118]    0.0    0.00    0.00    1095         av_shrink_packet [118]
-----------------------------------------------
                0.00    0.00    1095/1095        av_parser_parse2 [26]
[119]    0.0    0.00    0.00    1095         ff_fetch_timestamp [119]
-----------------------------------------------
                0.00    0.00    1094/1094        compute_pkt_fields [27]
[120]    0.0    0.00    0.00    1094         compute_frame_duration [120]
                0.00    0.00     693/693         get_audio_frame_size [129]
-----------------------------------------------
                0.00    0.00    1094/1094        compute_pkt_fields [27]
[121]    0.0    0.00    0.00    1094         update_initial_timestamps [121]
-----------------------------------------------
                0.00    0.00       1/946         MPV_common_init [59]
                0.00    0.00       2/946         avcodec_open [65]
                0.00    0.00       3/946         avpicture_get_size [862]
                0.00    0.00       6/946         avpicture_fill [164]
                0.00    0.00     467/946         avcodec_decode_video2 [2]
                0.00    0.00     467/946         avcodec_default_get_buffer [77]
[122]    0.0    0.00    0.00     946         avcodec_check_dimensions [122]
-----------------------------------------------
                0.00    0.00     401/869         mpeg4video_parse [30]
                0.00    0.00     468/869         ff_h263_decode_frame [1]
[123]    0.0    0.00    0.00     869         ff_mpeg4_decode_picture_header [123]
                0.00    0.00      77/77          decode_user_data [144]
-----------------------------------------------
                0.00    0.00     792/792         decode_vop_header [34]
[124]    0.0    0.00    0.00     792         get_bits1 [124]
-----------------------------------------------
                0.00    0.00     764/764         mp_decode_frame [11]
[125]    0.0    0.00    0.00     764         ff_mpa_l2_select_table [125]
-----------------------------------------------
                0.00    0.00     732/732         av_opt_set_defaults2 [41]
[126]    0.0    0.00    0.00     732         av_next_option [126]
-----------------------------------------------
                0.00    0.00     693/693         compute_pkt_fields [27]
[127]    0.0    0.00    0.00     693         av_rescale [127]
                0.00    0.00     693/1851        av_rescale_rnd [111]
-----------------------------------------------
                0.00    0.00     693/693         mpegaudio_parse [45]
[128]    0.0    0.00    0.00     693         ff_combine_frame [128]
-----------------------------------------------
                0.00    0.00     693/693         compute_frame_duration [120]
[129]    0.0    0.00    0.00     693         get_audio_frame_size [129]
                0.00    0.00       1/2           av_get_bits_per_sample [170]
-----------------------------------------------
                0.00    0.00     468/468         ff_h263_decode_frame [1]
[130]    0.0    0.00    0.00     468         init_get_bits [130]
-----------------------------------------------
                0.00    0.00     467/467         decode_slice [3]
[131]    0.0    0.00    0.00     467         ff_er_add_slice [131]
-----------------------------------------------
                0.00    0.00     467/467         ff_h263_decode_frame [1]
[132]    0.0    0.00    0.00     467         ff_er_frame_end [132]
-----------------------------------------------
                0.00    0.00     467/467         ff_h263_decode_frame [1]
[133]    0.0    0.00    0.00     467         ff_er_frame_start [133]
-----------------------------------------------
                0.00    0.00     467/467         ff_h263_decode_frame [1]
[134]    0.0    0.00    0.00     467         ff_find_unused_picture [134]
-----------------------------------------------
                0.00    0.00     467/467         ff_h263_decode_frame [1]
[135]    0.0    0.00    0.00     467         ff_print_debug_info [135]
-----------------------------------------------
                0.00    0.00     467/467         decode_slice [3]
[136]    0.0    0.00    0.00     467         ff_set_qscale [136]
-----------------------------------------------
                0.00    0.00       2/467         MPV_common_end [167]
                0.00    0.00     465/467         MPV_frame_start [42]
[137]    0.0    0.00    0.00     467         free_frame_buffer [137]
                0.00    0.00     467/991         __aeabi_ulcmp [3714]
-----------------------------------------------
                0.00    0.00     467/467         ff_h263_decode_frame [1]
[138]    0.0    0.00    0.00     467         get_consumed_bytes [138]
-----------------------------------------------
                0.00    0.00     466/466         img_convert [13]
[139]    0.0    0.00    0.00     466         yuv420p_to_rgb24 [139]
-----------------------------------------------
                0.00    0.00     401/401         mpeg4video_parse [30]
[140]    0.0    0.00    0.00     401         init_get_bits [140]
-----------------------------------------------
                0.00    0.00     358/358         av_set_number2 [46]
[141]    0.0    0.00    0.00     358         av_find_opt [141]
-----------------------------------------------
                0.00    0.00       1/180         ff_rewind_with_probe_data [49]
                0.00    0.00       1/180         av_metadata_set2 [72]
                0.00    0.00       1/180         ff_probe_input_buffer [38]
                0.00    0.00     177/180         av_fast_realloc [36]
[142]    0.0    0.00    0.00     180         av_realloc [142]
-----------------------------------------------
                0.00    0.00     116/116         av_find_stream_info [8]
[143]    0.0    0.00    0.00     116         has_codec_parameters [143]
-----------------------------------------------
                0.00    0.00      77/77          ff_mpeg4_decode_picture_header [123]
[144]    0.0    0.00    0.00      77         decode_user_data [144]
-----------------------------------------------
                0.00    0.00      12/60          av_reduce [47]
                0.00    0.00      48/60          av_find_stream_info [8]
[145]    0.0    0.00    0.00      60         av_gcd [145]
-----------------------------------------------
                0.00    0.00      56/56          av_find_stream_info [8]
[146]    0.0    0.00    0.00      56         av_dup_packet [146]
                0.00    0.00    1095/2346        av_malloc [110]
-----------------------------------------------
                0.00    0.00       4/36          avcodec_alloc_frame [599]
                0.00    0.00      32/36          MPV_common_init [59]
[147]    0.0    0.00    0.00      36         avcodec_get_frame_defaults [147]
-----------------------------------------------
                0.00    0.00      33/33          url_read [32]
[148]    0.0    0.00    0.00      33         file_read [148]
-----------------------------------------------
                                 288             build_table [149]
                0.00    0.00      32/32          init_vlc_sparse [150]
[149]    0.0    0.00    0.00      32+288     build_table [149]
                                 288             build_table [149]
-----------------------------------------------
                0.00    0.00       7/32          decode_init [183]
                0.00    0.00       8/32          h263_decode_init_vlc [188]
                0.00    0.00      17/32          decode_init [182]
[150]    0.0    0.00    0.00      32         init_vlc_sparse [150]
                0.00    0.00      32/32          build_table [149]
-----------------------------------------------
                0.00    0.00       1/19          nsv_probe [276]
                0.00    0.00      18/19          av_probe_input_format2 [48]
[151]    0.0    0.00    0.00      19         av_match_ext [151]
-----------------------------------------------
                0.00    0.00       2/8           avcodec_default_get_buffer [77]
                0.00    0.00       6/8           avpicture_fill [164]
[152]    0.0    0.00    0.00       8         ff_fill_linesize [152]
-----------------------------------------------
                0.00    0.00       8/8           url_seek [155]
[153]    0.0    0.00    0.00       8         file_seek [153]
-----------------------------------------------
                0.00    0.00       8/8           avi_read_header [18]
[154]    0.0    0.00    0.00       8         url_fskip [154]
                0.00    0.00       8/4414        url_fseek [103]
-----------------------------------------------
                0.00    0.00       1/8           url_open_protocol [76]
                0.00    0.00       2/8           url_fsize [189]
                0.00    0.00       5/8           url_fseek [103]
[155]    0.0    0.00    0.00       8         url_seek [155]
                0.00    0.00       8/8           file_seek [153]
-----------------------------------------------
                0.00    0.00       2/6           ff_h263_decode_end [186]
                0.00    0.00       4/6           avcodec_close [178]
[156]    0.0    0.00    0.00       6         avcodec_default_free_buffers [156]
                0.00    0.00     129/1099        av_freep [116]
-----------------------------------------------
                0.00    0.00       6/6           avcodec_default_get_format [179]
[157]    0.0    0.00    0.00       6         ff_is_hwaccel_pix_fmt [157]
-----------------------------------------------
                0.00    0.00       2/5           avcodec_default_get_buffer [77]
                0.00    0.00       3/5           avpicture_get_size [862]
[158]    0.0    0.00    0.00       5         ff_fill_pointer [158]
-----------------------------------------------
                0.00    0.00       1/5           flac_probe [243]
                0.00    0.00       1/5           mp3_read_probe [265]
                0.00    0.00       1/5           mpc_probe [267]
                0.00    0.00       1/5           adts_aac_probe [193]
                0.00    0.00       1/5           tta_probe [304]
[159]    0.0    0.00    0.00       5         ff_id3v2_match [159]
-----------------------------------------------
                0.00    0.00       2/5           h263_decode_init_vlc [188]
                0.00    0.00       3/5           decode_init [183]
[160]    0.0    0.00    0.00       5         init_rl [160]
-----------------------------------------------
                0.00    0.00       2/5           h263_decode_init_vlc [188]
                0.00    0.00       3/5           decode_init [183]
[161]    0.0    0.00    0.00       5         init_vlc_rl [161]
-----------------------------------------------
                0.00    0.00       3/3           av_close_input_stream [66]
[162]    0.0    0.00    0.00       3         av_metadata_free [162]
                0.00    0.00       3/3805        av_free [106]
-----------------------------------------------
                0.00    0.00       1/3           MPV_common_init [59]
                0.00    0.00       2/3           avcodec_default_get_buffer [77]
[163]    0.0    0.00    0.00       3         avcodec_get_chroma_sub_sample [163]
-----------------------------------------------
                0.00    0.00       3/3           avpicture_get_size [862]
[164]    0.0    0.00    0.00       3         avpicture_fill [164]
                0.00    0.00       6/946         avcodec_check_dimensions [122]
                0.00    0.00       6/8           ff_fill_linesize [152]
-----------------------------------------------
                0.00    0.00       3/3           mpegts_probe [270]
[165]    0.0    0.00    0.00       3         pat_cb [165]
-----------------------------------------------
                0.00    0.00       2/2           ff_h263_decode_init [187]
[166]    0.0    0.00    0.00       2         MPV_common_defaults [166]
-----------------------------------------------
                0.00    0.00       2/2           ff_h263_decode_end [186]
[167]    0.0    0.00    0.00       2         MPV_common_end [167]
                0.00    0.00     494/1099        av_freep [116]
                0.00    0.00       2/467         free_frame_buffer [137]
-----------------------------------------------
                0.00    0.00       2/2           ff_h263_decode_init [187]
[168]    0.0    0.00    0.00       2         MPV_decode_defaults [168]
-----------------------------------------------
                0.00    0.00       2/2           av_probe_input_format2 [48]
[169]    0.0    0.00    0.00       2         ac3_eac3_probe [169]
                0.00    0.00    4096/4097        init_get_bits [104]
                0.00    0.00    4096/4096        ff_ac3_parse_header [105]
-----------------------------------------------
                0.00    0.00       1/2           get_audio_frame_size [129]
                0.00    0.00       1/2           av_find_stream_info [8]
[170]    0.0    0.00    0.00       2         av_get_bits_per_sample [170]
-----------------------------------------------
                0.00    0.00       2/2           ff_find_hwaccel [185]
[171]    0.0    0.00    0.00       2         av_hwaccel_next [171]
-----------------------------------------------
                0.00    0.00       1/2           av_find_stream_info [8]
                0.00    0.00       1/2           ff_probe_input_buffer [38]
[172]    0.0    0.00    0.00       2         av_log [172]
                0.00    0.00       2/2           av_vlog [175]
-----------------------------------------------
                0.00    0.00       2/2           av_vlog [175]
[173]    0.0    0.00    0.00       2         av_log_default_callback [173]
-----------------------------------------------
                0.00    0.00       2/2           av_close_input_stream [66]
[174]    0.0    0.00    0.00       2         av_parser_close [174]
                0.00    0.00       3/3805        av_free [106]
                0.00    0.00       1/1099        av_freep [116]
                0.00    0.00       1/1           ff_parse_close [234]
                0.00    0.00       1/1           ff_parse1_close [233]
-----------------------------------------------
                0.00    0.00       2/2           av_log [172]
[175]    0.0    0.00    0.00       2         av_vlog [175]
                0.00    0.00       2/2           av_log_default_callback [173]
-----------------------------------------------
                0.00    0.00       2/2           avcodec_default_get_buffer [77]
[176]    0.0    0.00    0.00       2         avcodec_align_dimensions2 [176]
-----------------------------------------------
                0.00    0.00       2/2           av_new_stream [44]
[177]    0.0    0.00    0.00       2         avcodec_alloc_context [177]
-----------------------------------------------
                0.00    0.00       2/2           av_find_stream_info [8]
[178]    0.0    0.00    0.00       2         avcodec_close [178]
                0.00    0.00       4/6           avcodec_default_free_buffers [156]
                0.00    0.00       4/1099        av_freep [116]
                0.00    0.00       2/2           ff_h263_decode_end [186]
-----------------------------------------------
                0.00    0.00       2/2           ff_h263_decode_init [187]
[179]    0.0    0.00    0.00       2         avcodec_default_get_format [179]
                0.00    0.00       6/6           ff_is_hwaccel_pix_fmt [157]
-----------------------------------------------
                0.00    0.00       2/2           av_find_stream_info [8]
[180]    0.0    0.00    0.00       2         avcodec_find_decoder [180]
-----------------------------------------------
                0.00    0.00       2/2           avcodec_open [65]
[181]    0.0    0.00    0.00       2         avcodec_set_dimensions [181]
-----------------------------------------------
                0.00    0.00       2/2           avcodec_open [65]
[182]    0.0    0.00    0.00       2         decode_init [182]
                0.00    0.00      17/32          init_vlc_sparse [150]
                0.00    0.00       1/1           ff_mpa_synth_init [230]
-----------------------------------------------
                0.00    0.00       2/2           avcodec_open [65]
[183]    0.0    0.00    0.00       2         decode_init [183]
                0.00    0.00       7/32          init_vlc_sparse [150]
                0.00    0.00       3/5           init_rl [160]
                0.00    0.00       3/5           init_vlc_rl [161]
                0.00    0.00       2/2           ff_h263_decode_init [187]
-----------------------------------------------
                0.00    0.00       1/2           avi_read_header [18]
                0.00    0.00       1/2           ff_wav_codec_get_id [238]
[184]    0.0    0.00    0.00       2         ff_codec_get_id [184]
-----------------------------------------------
                0.00    0.00       2/2           ff_h263_decode_init [187]
[185]    0.0    0.00    0.00       2         ff_find_hwaccel [185]
                0.00    0.00       2/2           av_hwaccel_next [171]
-----------------------------------------------
                0.00    0.00       2/2           avcodec_close [178]
[186]    0.0    0.00    0.00       2         ff_h263_decode_end [186]
                0.00    0.00       2/6           avcodec_default_free_buffers [156]
                0.00    0.00       2/2           MPV_common_end [167]
-----------------------------------------------
                0.00    0.00       2/2           decode_init [183]
[187]    0.0    0.00    0.00       2         ff_h263_decode_init [187]
                0.00    0.00       2/2           MPV_common_defaults [166]
                0.00    0.00       2/2           MPV_decode_defaults [168]
                0.00    0.00       2/2           avcodec_default_get_format [179]
                0.00    0.00       2/2           ff_find_hwaccel [185]
                0.00    0.00       2/2           h263_decode_init_vlc [188]
-----------------------------------------------
                0.00    0.00       2/2           ff_h263_decode_init [187]
[188]    0.0    0.00    0.00       2         h263_decode_init_vlc [188]
                0.00    0.00       8/32          init_vlc_sparse [150]
                0.00    0.00       2/5           init_rl [160]
                0.00    0.00       2/5           init_vlc_rl [161]
-----------------------------------------------
                0.00    0.00       1/2           avi_read_header [18]
                0.00    0.00       1/2           av_find_stream_info [8]
[189]    0.0    0.00    0.00       2         url_fsize [189]
                0.00    0.00       2/8           url_seek [155]
-----------------------------------------------
                0.00    0.00       1/1           ff_dct_common_init [224]
[190]    0.0    0.00    0.00       1         MPV_common_init_arm [190]
-----------------------------------------------
                0.00    0.00       1/1           ff_dct_common_init [224]
[191]    0.0    0.00    0.00       1         MPV_common_init_armv5te [191]
-----------------------------------------------
                0.00    0.00       1/1           av_probe_input_format2 [48]
[192]    0.0    0.00    0.00       1         ac3_probe [192]
-----------------------------------------------
                0.00    0.00       1/1           av_probe_input_format2 [48]
[193]    0.0    0.00    0.00       1         adts_aac_probe [193]
                0.00    0.00       1/5           ff_id3v2_match [159]
-----------------------------------------------
                0.00    0.00       1/1           av_probe_input_format2 [48]
[194]    0.0    0.00    0.00       1         aea_read_probe [194]
-----------------------------------------------
                0.00    0.00       1/1           av_probe_input_format2 [48]
[195]    0.0    0.00    0.00       1         aiff_probe [195]
-----------------------------------------------
                0.00    0.00       1/1           av_probe_input_format2 [48]
[196]    0.0    0.00    0.00       1         amr_probe [196]
-----------------------------------------------
                0.00    0.00       1/1           av_probe_input_format2 [48]
[197]    0.0    0.00    0.00       1         apc_probe [197]
-----------------------------------------------
                0.00    0.00       1/1           av_probe_input_format2 [48]
[198]    0.0    0.00    0.00       1         ape_probe [198]
-----------------------------------------------
                0.00    0.00       1/1           av_probe_input_format2 [48]
[199]    0.0    0.00    0.00       1         asf_probe [199]
                0.00    0.00       1/1           guidcmp [249]
-----------------------------------------------
                0.00    0.00       1/1           av_probe_input_format2 [48]
[200]    0.0    0.00    0.00       1         au_probe [200]
-----------------------------------------------
                0.00    0.00       1/1           av_metadata_set2 [72]
[201]    0.0    0.00    0.00       1         av_metadata_get [201]
-----------------------------------------------
                0.00    0.00       1/1           avformat_alloc_context [55]
[202]    0.0    0.00    0.00       1         av_opt_set_defaults [202]
-----------------------------------------------
                0.00    0.00       1/1           av_metadata_set2 [72]
[203]    0.0    0.00    0.00       1         av_strdup [203]
                0.00    0.00       1/2346        av_malloc [110]
-----------------------------------------------
                0.00    0.00       1/1           av_open_input_stream [17]
[204]    0.0    0.00    0.00       1         av_strlcpy [204]
-----------------------------------------------
                0.00    0.00       1/1           file_open [241]
[205]    0.0    0.00    0.00       1         av_strstart [205]
-----------------------------------------------
                0.00    0.00       1/1           av_probe_input_format2 [48]
[206]    0.0    0.00    0.00       1         avi_probe [206]
-----------------------------------------------
                0.00    0.00       1/1           av_close_input_stream [66]
[207]    0.0    0.00    0.00       1         avi_read_close [207]
                0.00    0.00       2/3805        av_free [106]
-----------------------------------------------
                0.00    0.00       1/1           av_probe_input_format2 [48]
[208]    0.0    0.00    0.00       1         avs_probe [208]
-----------------------------------------------
                0.00    0.00       1/1           av_probe_input_format2 [48]
[209]    0.0    0.00    0.00       1         bfi_probe [209]
-----------------------------------------------
                0.00    0.00       1/1           av_probe_input_format2 [48]
[210]    0.0    0.00    0.00       1         cavsvideo_probe [210]
-----------------------------------------------
                0.00    0.00       1/1           av_probe_input_format2 [48]
[211]    0.0    0.00    0.00       1         cdata_probe [211]
-----------------------------------------------
                0.00    0.00       1/1           av_probe_input_format2 [48]
[212]    0.0    0.00    0.00       1         cin_probe [212]
-----------------------------------------------
                0.00    0.00       1/1           av_probe_input_format2 [48]
[213]    0.0    0.00    0.00       1         dirac_probe [213]
-----------------------------------------------
                0.00    0.00       1/1           av_probe_input_format2 [48]
[214]    0.0    0.00    0.00       1         dnxhd_probe [214]
-----------------------------------------------
                0.00    0.00       1/1           MPV_common_init [59]
[215]    0.0    0.00    0.00       1         dsputil_init [215]
                0.00    0.00       1/1           ff_check_alignment [223]
                0.00    0.00       1/1           ff_cavsdsp_init [222]
                0.00    0.00       1/1           ff_mlp_init [229]
                0.00    0.00       1/1           ff_vc1dsp_init [237]
                0.00    0.00       1/1           ff_intrax8dsp_init [227]
                0.00    0.00       1/1           ff_rv30dsp_init [235]
                0.00    0.00       1/1           ff_rv40dsp_init [236]
                0.00    0.00       1/1           ff_dsputil_init_dwt [226]
                0.00    0.00       1/1           ff_dsputil_init_armv5te [225]
                0.00    0.00       1/1           dsputil_init_arm [216]
-----------------------------------------------
                0.00    0.00       1/1           dsputil_init [215]
[216]    0.0    0.00    0.00       1         dsputil_init_arm [216]
-----------------------------------------------
                0.00    0.00       1/1           av_probe_input_format2 [48]
[217]    0.0    0.00    0.00       1         dts_probe [217]
-----------------------------------------------
                0.00    0.00       1/1           av_probe_input_format2 [48]
[218]    0.0    0.00    0.00       1         dv_probe [218]
-----------------------------------------------
                0.00    0.00       1/1           av_probe_input_format2 [48]
[219]    0.0    0.00    0.00       1         dxa_probe [219]
-----------------------------------------------
                0.00    0.00       1/1           av_probe_input_format2 [48]
[220]    0.0    0.00    0.00       1         ea_probe [220]
-----------------------------------------------
                0.00    0.00       1/1           av_probe_input_format2 [48]
[221]    0.0    0.00    0.00       1         eac3_probe [221]
-----------------------------------------------
                0.00    0.00       1/1           dsputil_init [215]
[222]    0.0    0.00    0.00       1         ff_cavsdsp_init [222]
-----------------------------------------------
                0.00    0.00       1/1           dsputil_init [215]
[223]    0.0    0.00    0.00       1         ff_check_alignment [223]
-----------------------------------------------
                0.00    0.00       1/1           MPV_common_init [59]
[224]    0.0    0.00    0.00       1         ff_dct_common_init [224]
                0.00    0.00       4/3476        ff_init_scantable [107]
                0.00    0.00       1/1           MPV_common_init_armv5te [191]
                0.00    0.00       1/1           MPV_common_init_arm [190]
-----------------------------------------------
                0.00    0.00       1/1           dsputil_init [215]
[225]    0.0    0.00    0.00       1         ff_dsputil_init_armv5te [225]
-----------------------------------------------
                0.00    0.00       1/1           dsputil_init [215]
[226]    0.0    0.00    0.00       1         ff_dsputil_init_dwt [226]
-----------------------------------------------
                0.00    0.00       1/1           dsputil_init [215]
[227]    0.0    0.00    0.00       1         ff_intrax8dsp_init [227]
-----------------------------------------------
                0.00    0.00       1/1           av_open_input_stream [17]
[228]    0.0    0.00    0.00       1         ff_metadata_demux_compat [228]
-----------------------------------------------
                0.00    0.00       1/1           dsputil_init [215]
[229]    0.0    0.00    0.00       1         ff_mlp_init [229]
-----------------------------------------------
                0.00    0.00       1/1           decode_init [182]
[230]    0.0    0.00    0.00       1         ff_mpa_synth_init [230]
-----------------------------------------------
                0.00    0.00       1/1           av_find_stream_info [8]
[231]    0.0    0.00    0.00       1         ff_mpeg4video_split [231]
-----------------------------------------------
                0.00    0.00       1/1           avcodec_flush_buffers [618]
[232]    0.0    0.00    0.00       1         ff_mpeg_flush [232]
-----------------------------------------------
                0.00    0.00       1/1           av_parser_close [174]
[233]    0.0    0.00    0.00       1         ff_parse1_close [233]
                0.00    0.00       1/3805        av_free [106]
-----------------------------------------------
                0.00    0.00       1/1           av_parser_close [174]
[234]    0.0    0.00    0.00       1         ff_parse_close [234]
-----------------------------------------------
                0.00    0.00       1/1           dsputil_init [215]
[235]    0.0    0.00    0.00       1         ff_rv30dsp_init [235]
-----------------------------------------------
                0.00    0.00       1/1           dsputil_init [215]
[236]    0.0    0.00    0.00       1         ff_rv40dsp_init [236]
-----------------------------------------------
                0.00    0.00       1/1           dsputil_init [215]
[237]    0.0    0.00    0.00       1         ff_vc1dsp_init [237]
-----------------------------------------------
                0.00    0.00       1/1           ff_get_wav_header [69]
[238]    0.0    0.00    0.00       1         ff_wav_codec_get_id [238]
                0.00    0.00       1/2           ff_codec_get_id [184]
-----------------------------------------------
                0.00    0.00       1/1           av_probe_input_format2 [48]
[239]    0.0    0.00    0.00       1         ffm_probe [239]
-----------------------------------------------
                0.00    0.00       1/1           url_close [3419]
[240]    0.0    0.00    0.00       1         file_close [240]
-----------------------------------------------
                0.00    0.00       1/1           url_open_protocol [76]
[241]    0.0    0.00    0.00       1         file_open [241]
                0.00    0.00       1/1           av_strstart [205]
-----------------------------------------------
                0.00    0.00       1/1           av_probe_input_format2 [48]
[242]    0.0    0.00    0.00       1         film_probe [242]
-----------------------------------------------
                0.00    0.00       1/1           av_probe_input_format2 [48]
[243]    0.0    0.00    0.00       1         flac_probe [243]
                0.00    0.00       1/5           ff_id3v2_match [159]
-----------------------------------------------
                0.00    0.00       1/1           av_probe_input_format2 [48]
[244]    0.0    0.00    0.00       1         flic_probe [244]
-----------------------------------------------
                0.00    0.00       1/1           avcodec_flush_buffers [618]
[245]    0.0    0.00    0.00       1         flush [245]
-----------------------------------------------
                0.00    0.00       1/1           av_close_input_stream [66]
[246]    0.0    0.00    0.00       1         flush_packet_queue [246]
-----------------------------------------------
                0.00    0.00       1/1           av_probe_input_format2 [48]
[247]    0.0    0.00    0.00       1         flv_probe [247]
-----------------------------------------------
                0.00    0.00       1/1           av_probe_input_format2 [48]
[248]    0.0    0.00    0.00       1         fourxm_probe [248]
-----------------------------------------------
                0.00    0.00       1/1           asf_probe [199]
[249]    0.0    0.00    0.00       1         guidcmp [249]
-----------------------------------------------
                0.00    0.00       1/1           av_probe_input_format2 [48]
[250]    0.0    0.00    0.00       1         gxf_probe [250]
-----------------------------------------------
                0.00    0.00       1/1           av_probe_input_format2 [48]
[251]    0.0    0.00    0.00       1         h261_probe [251]
                0.00    0.00       1/4097        init_get_bits [104]
-----------------------------------------------
                0.00    0.00       1/1           av_probe_input_format2 [48]
[252]    0.0    0.00    0.00       1         h263_probe [252]
-----------------------------------------------
                0.00    0.00       1/1           av_probe_input_format2 [48]
[253]    0.0    0.00    0.00       1         h264_probe [253]
-----------------------------------------------
                0.00    0.00       1/1           av_probe_input_format2 [48]
[254]    0.0    0.00    0.00       1         idcin_probe [254]
-----------------------------------------------
                0.00    0.00       1/1           av_probe_input_format2 [48]
[255]    0.0    0.00    0.00       1         iff_probe [255]
-----------------------------------------------
                0.00    0.00       1/1           av_probe_input_format2 [48]
[256]    0.0    0.00    0.00       1         image_probe [256]
                0.00    0.00       1/1           img_read_packet [257]
-----------------------------------------------
                0.00    0.00       1/1           image_probe [256]
[257]    0.0    0.00    0.00       1         img_read_packet [257]
-----------------------------------------------
                0.00    0.00       1/1           url_fdopen [74]
[258]    0.0    0.00    0.00       1         init_put_byte [258]
                0.00    0.00       1/1           url_resetbuf [307]
-----------------------------------------------
                0.00    0.00       1/1           av_probe_input_format2 [48]
[259]    0.0    0.00    0.00       1         ipmovie_probe [259]
-----------------------------------------------
                0.00    0.00       1/1           av_probe_input_format2 [48]
[260]    0.0    0.00    0.00       1         iss_probe [260]
-----------------------------------------------
                0.00    0.00       1/1           av_probe_input_format2 [48]
[261]    0.0    0.00    0.00       1         lmlm4_probe [261]
-----------------------------------------------
                0.00    0.00       1/1           av_probe_input_format2 [48]
[262]    0.0    0.00    0.00       1         matroska_probe [262]
-----------------------------------------------
                0.00    0.00       1/1           av_probe_input_format2 [48]
[263]    0.0    0.00    0.00       1         mmf_probe [263]
-----------------------------------------------
                0.00    0.00       1/1           av_probe_input_format2 [48]
[264]    0.0    0.00    0.00       1         mov_probe [264]
-----------------------------------------------
                0.00    0.00       1/1           av_probe_input_format2 [48]
[265]    0.0    0.00    0.00       1         mp3_read_probe [265]
                0.00    0.00    2044/4820        ff_mpa_decode_header [102]
                0.00    0.00       1/5           ff_id3v2_match [159]
-----------------------------------------------
                0.00    0.00       1/1           av_probe_input_format2 [48]
[266]    0.0    0.00    0.00       1         mpc8_probe [266]
-----------------------------------------------
                0.00    0.00       1/1           av_probe_input_format2 [48]
[267]    0.0    0.00    0.00       1         mpc_probe [267]
                0.00    0.00       1/5           ff_id3v2_match [159]
-----------------------------------------------
                0.00    0.00       1/1           av_probe_input_format2 [48]
[268]    0.0    0.00    0.00       1         mpeg4video_probe [268]
-----------------------------------------------
                0.00    0.00       1/1           av_probe_input_format2 [48]
[269]    0.0    0.00    0.00       1         mpegps_probe [269]
-----------------------------------------------
                0.00    0.00       1/1           av_probe_input_format2 [48]
[270]    0.0    0.00    0.00       1         mpegts_probe [270]
                0.00    0.00       3/3           pat_cb [165]
-----------------------------------------------
                0.00    0.00       1/1           av_probe_input_format2 [48]
[271]    0.0    0.00    0.00       1         mpegvideo_probe [271]
